user_id,merchant_id,label,repurchase_prob,user_segment
281537,1318,0,0.5558256799000978,中复购潜力用户
207377,1875,0,0.2845183519249654,低复购潜力用户
81251,1472,0,0.39868707600059666,低复购潜力用户
318685,3828,0,0.5028139139922443,中复购潜力用户
401404,4871,0,0.40115499087667156,中复购潜力用户
263004,1102,0,0.4257593654356137,中复购潜力用户
302836,598,0,0.32305806717468855,低复购潜力用户
76071,2954,0,0.6621406954462734,中复购潜力用户
173778,1895,0,0.34493303588784086,低复购潜力用户
241320,2242,0,0.697603486865544,中复购潜力用户
140813,606,0,0.5685370510759121,中复购潜力用户
74107,1013,0,0.3901778255095221,低复购潜力用户
48479,3179,0,0.39554799096311627,低复购潜力用户
253497,3160,0,0.4428842378993407,中复购潜力用户
106663,4150,0,0.3495335989058465,低复购潜力用户
315961,1126,1,0.5437381111793382,中复购潜力用户
336780,4811,0,0.5111552843854461,中复购潜力用户
191971,2242,0,0.38137165419080005,低复购潜力用户
69174,2602,0,0.36025303117562013,低复购潜力用户
16292,590,0,0.46538172730228267,中复购潜力用户
245220,2470,0,0.43633126804574957,中复购潜力用户
155129,2879,0,0.348690440469087,低复购潜力用户
156444,4044,0,0.5761778804633555,中复购潜力用户
391486,2569,0,0.3817221247190097,低复购潜力用户
317120,826,0,0.41666340829572035,中复购潜力用户
78907,1056,0,0.5910391030667442,中复购潜力用户
66257,1944,1,0.3983705202208342,低复购潜力用户
423791,1890,0,0.412944882659935,中复购潜力用户
219704,4385,0,0.48951752534006593,中复购潜力用户
105548,1754,1,0.4761574902602979,中复购潜力用户
372825,2175,0,0.5258852313081185,中复购潜力用户
323619,4427,0,0.4156804387260075,中复购潜力用户
284842,804,0,0.536842064831387,中复购潜力用户
139887,2193,0,0.3498229970832712,低复购潜力用户
364380,3154,0,0.42055470109032955,中复购潜力用户
39023,557,0,0.6781476321667759,中复购潜力用户
321945,3925,0,0.34493303588784086,低复购潜力用户
55869,1019,0,0.4404111109923736,中复购潜力用户
261397,2318,0,0.5130734759560942,中复购潜力用户
159615,415,0,0.4033844011736396,中复购潜力用户
219520,4760,0,0.4103121842353253,中复购潜力用户
11301,1923,1,0.5197513883589733,中复购潜力用户
133701,758,1,0.4428842378993407,中复购潜力用户
6513,2954,0,0.4317476569661828,中复购潜力用户
351837,596,0,0.4797698114217455,中复购潜力用户
130903,606,0,0.5575164645560632,中复购潜力用户
175594,2511,0,0.37253758261487346,低复购潜力用户
388561,359,0,0.5887420793874572,中复购潜力用户
94693,2556,0,0.496160637536426,中复购潜力用户
18104,1708,0,0.38981898552861927,低复购潜力用户
228573,1272,0,0.3753707093754077,低复购潜力用户
98772,3074,0,0.366289659555462,低复购潜力用户
12967,2099,0,0.44514361760681614,中复购潜力用户
24406,2976,0,0.4031846133144027,中复购潜力用户
239725,467,0,0.4058713388235274,中复购潜力用户
119024,3191,0,0.40958828861358065,中复购潜力用户
9872,804,0,0.5249473739463446,中复购潜力用户
414708,2450,0,0.3959873070113795,低复购潜力用户
317290,3236,0,0.4724108485289684,中复购潜力用户
21057,3341,0,0.4375659200327601,中复购潜力用户
79642,2928,0,0.4086676060299739,中复购潜力用户
87812,2583,0,0.3591890989705089,低复购潜力用户
299725,4042,0,0.4086676060299739,中复购潜力用户
12896,1102,0,0.6066860895574089,中复购潜力用户
411881,1102,0,0.4771441660732681,中复购潜力用户
353054,3624,1,0.5501812814448115,中复购潜力用户
266166,3954,0,0.34007439039673476,低复购潜力用户
349661,3734,0,0.39640902460435856,低复购潜力用户
17572,2242,0,0.5631613271816448,中复购潜力用户
406175,2099,0,0.4565197177714221,中复购潜力用户
76079,4558,0,0.35023830075825996,低复购潜力用户
61585,915,0,0.497133715280089,中复购潜力用户
150927,1495,0,0.3823706695239924,低复购潜力用户
190501,323,0,0.500554709225117,中复购潜力用户
401786,2459,0,0.535996358000905,中复购潜力用户
241383,66,0,0.38508338593440167,低复购潜力用户
220663,1499,0,0.3979415444569854,低复购潜力用户
100296,2445,0,0.4876575762567679,中复购潜力用户
414806,2170,0,0.34313587928543443,低复购潜力用户
320101,4618,0,0.3993042212629178,低复购潜力用户
399510,4348,0,0.4834157614816334,中复购潜力用户
49637,3306,0,0.4124139171803527,中复购潜力用户
403669,3878,0,0.42061950551593946,中复购潜力用户
54437,3111,0,0.4401372999023103,中复购潜力用户
2735,4071,0,0.348690440469087,低复购潜力用户
347227,1203,0,0.43748267334169766,中复购潜力用户
417165,4427,0,0.43633126804574957,中复购潜力用户
361180,1031,0,0.4291615235739135,中复购潜力用户
261521,798,0,0.44485406798810767,中复购潜力用户
145419,1327,0,0.3904186866755153,低复购潜力用户
68005,804,0,0.39938729821811597,低复购潜力用户
188193,10,0,0.3663022449497314,低复购潜力用户
136715,1602,0,0.40499985226367974,中复购潜力用户
128078,2744,0,0.5096433523037552,中复购潜力用户
20363,2746,0,0.5944948174873596,中复购潜力用户
422898,4847,0,0.4686908658520028,中复购潜力用户
150979,2026,0,0.400582923103322,中复购潜力用户
285183,1861,0,0.4005617834619447,中复购潜力用户
232021,2810,0,0.3924716057848726,低复购潜力用户
292206,3828,0,0.6280037832872861,中复购潜力用户
298398,366,0,0.37226050327128185,低复购潜力用户
286320,4760,0,0.4634765750547905,中复购潜力用户
159710,3955,0,0.5463834896758223,中复购潜力用户
224625,3531,0,0.41872341698044635,中复购潜力用户
203959,3152,0,0.4812728408684764,中复购潜力用户
336607,215,0,0.4119521754906952,中复购潜力用户
157405,3460,0,0.39139250633585376,低复购潜力用户
35050,4950,0,0.5192600772233064,中复购潜力用户
282924,4976,0,0.5074417286730132,中复购潜力用户
394431,1494,0,0.4175875403667995,中复购潜力用户
414843,1679,0,0.5948603447026816,中复购潜力用户
139269,685,0,0.4472263733453334,中复购潜力用户
242968,3803,0,0.38533368240266763,低复购潜力用户
213456,320,0,0.40389327075406123,中复购潜力用户
256634,4693,0,0.4337077266558565,中复购潜力用户
112141,1133,0,0.3495335989058465,低复购潜力用户
407572,2255,0,0.4483071647409805,中复购潜力用户
50032,603,0,0.4420846790270189,中复购潜力用户
225643,4076,0,0.38942224261578295,低复购潜力用户
88589,1310,0,0.5061362032536156,中复购潜力用户
237481,4358,0,0.46549921913928627,中复购潜力用户
23595,3536,0,0.4374267452143592,中复购潜力用户
410395,1000,0,0.35010580201679803,低复购潜力用户
108351,2014,0,0.41035116442293024,中复购潜力用户
365178,2669,0,0.41021021874187746,中复购潜力用户
86552,3828,0,0.5085480089687648,中复购潜力用户
304566,2066,0,0.5051421958348603,中复购潜力用户
158117,152,0,0.4471119660285211,中复购潜力用户
181054,121,0,0.5841506934432646,中复购潜力用户
173239,4760,0,0.3843684254673005,低复购潜力用户
92604,3593,0,0.39645228832236495,低复购潜力用户
221723,3095,0,0.41021021874187746,中复购潜力用户
138697,2954,0,0.4257593654356137,中复购潜力用户
368728,4985,0,0.41544137952978993,中复购潜力用户
363778,4183,0,0.4261739790980927,中复购潜力用户
207670,1724,0,0.38730935739401745,低复购潜力用户
353440,1102,0,0.7044236512049922,高复购潜力用户
327480,1800,0,0.549331117462866,中复购潜力用户
101367,1377,0,0.40588411957492737,中复购潜力用户
354063,3063,0,0.4800746334067157,中复购潜力用户
150913,1720,0,0.41095287046033335,中复购潜力用户
311087,1470,0,0.4574955469471451,中复购潜力用户
189379,2562,0,0.380260067899683,低复购潜力用户
227661,1742,0,0.43265316253150893,中复购潜力用户
312336,4705,0,0.3892689649111298,低复购潜力用户
1552,2883,0,0.43819323047826203,中复购潜力用户
250882,4756,0,0.4260456124899725,中复购潜力用户
350987,474,0,0.38942224261578295,低复购潜力用户
398336,1467,0,0.4434988500479787,中复购潜力用户
180156,2273,0,0.39875970152160967,低复购潜力用户
28213,3323,1,0.348690440469087,低复购潜力用户
147101,643,0,0.5772215260162854,中复购潜力用户
77542,2447,0,0.42888300973395416,中复购潜力用户
40018,4044,0,0.46201126858371033,中复购潜力用户
175550,4181,0,0.4464956561843495,中复购潜力用户
85833,3971,0,0.3749224061359483,低复购潜力用户
126085,3374,0,0.4005617834619447,中复购潜力用户
410133,3500,0,0.42117643902430335,中复购潜力用户
73575,2537,0,0.5324808887428243,中复购潜力用户
203932,2031,0,0.3667916156039714,低复购潜力用户
159260,437,1,0.5212167205185009,中复购潜力用户
329000,4044,0,0.5051357178144831,中复购潜力用户
170865,3420,1,0.4063671807654456,中复购潜力用户
38706,3938,0,0.4058713388235274,中复购潜力用户
354435,1495,0,0.3924716057848726,低复购潜力用户
237852,4981,0,0.4290256577320591,中复购潜力用户
95363,1111,0,0.39554799096311627,低复购潜力用户
264817,3968,0,0.39139250633585376,低复购潜力用户
5837,590,0,0.4317476569661828,中复购潜力用户
260304,3455,0,0.36025303117562013,低复购潜力用户
44696,1964,1,0.3119030317731298,低复购潜力用户
163333,3365,0,0.42061950551593946,中复购潜力用户
380530,4044,0,0.431156659002565,中复购潜力用户
392444,586,0,0.6583172122002867,中复购潜力用户
7929,4731,0,0.4638359407921239,中复购潜力用户
387693,2055,0,0.4108035802800562,中复购潜力用户
28290,590,0,0.40073341828654313,中复购潜力用户
233325,1092,0,0.5320943633712721,中复购潜力用户
21866,3938,0,0.37532632810964567,低复购潜力用户
155429,1310,0,0.6189232857628406,中复购潜力用户
376796,2589,0,0.3872038797494626,低复购潜力用户
307172,1892,0,0.5388985025877501,中复购潜力用户
81803,4282,0,0.5695460376036577,中复购潜力用户
363174,2786,1,0.3445282370578478,低复购潜力用户
134443,1096,0,0.4696168239571352,中复购潜力用户
94073,2669,0,0.5333234499203136,中复购潜力用户
371143,2278,0,0.3993042212629178,低复购潜力用户
345156,4966,0,0.3924716057848726,低复购潜力用户
167849,98,0,0.5912933236169403,中复购潜力用户
126674,4662,0,0.4428842378993407,中复购潜力用户
84536,1948,0,0.624878947957082,中复购潜力用户
297246,3839,0,0.6421731307534109,中复购潜力用户
227437,4536,0,0.5553423369703439,中复购潜力用户
420325,1963,0,0.5640322000449733,中复购潜力用户
354452,818,0,0.5304694443071098,中复购潜力用户
24138,4385,0,0.38834752564150876,低复购潜力用户
22873,1056,0,0.4000231437456222,中复购潜力用户
13039,648,0,0.42000746109461395,中复购潜力用户
363115,4048,0,0.438815817383432,中复购潜力用户
391015,4760,0,0.5529952307461865,中复购潜力用户
124116,3567,0,0.4257593654356137,中复购潜力用户
190535,4234,0,0.5252365760316772,中复购潜力用户
12672,3828,0,0.3866926497088986,低复购潜力用户
188153,2928,0,0.42673103225023595,中复购潜力用户
384900,1719,0,0.38834752564150876,低复购潜力用户
114832,4137,0,0.4428842378993407,中复购潜力用户
273131,323,0,0.4000537086115362,中复购潜力用户
167416,794,0,0.3924716057848726,低复购潜力用户
289545,4768,0,0.4078464652970424,中复购潜力用户
360989,3073,0,0.4317476569661828,中复购潜力用户
356707,4143,1,0.6510435377678596,中复购潜力用户
307715,2810,0,0.4580313770643415,中复购潜力用户
44345,793,0,0.41032030900914784,中复购潜力用户
72603,1116,1,0.45763545426653,中复购潜力用户
260195,4090,0,0.40331386539160724,中复购潜力用户
32999,3546,0,0.4317476569661828,中复购潜力用户
301414,4273,0,0.4189377378219137,中复购潜力用户
134322,1200,0,0.3461603764153687,低复购潜力用户
417623,3728,0,0.40393358514344385,中复购潜力用户
319368,4280,0,0.382507718546188,低复购潜力用户
349779,2883,0,0.5386911301561538,中复购潜力用户
141965,4687,0,0.4221736804885716,中复购潜力用户
257521,4043,0,0.40709889380429165,中复购潜力用户
146692,3473,0,0.5122813206812903,中复购潜力用户
77734,1102,0,0.5953492787820772,中复购潜力用户
12014,4589,0,0.38068095932950285,低复购潜力用户
301077,1512,0,0.45080241557011136,中复购潜力用户
359447,1000,0,0.3478550482246632,低复购潜力用户
69133,234,0,0.44581446831215643,中复购潜力用户
207268,790,0,0.4660929016744014,中复购潜力用户
189142,3941,0,0.47901802011358136,中复购潜力用户
337266,3727,0,0.39139250633585376,低复购潜力用户
226474,4760,0,0.4294456974553655,中复购潜力用户
289198,3828,0,0.5368617868731117,中复购潜力用户
210215,1412,0,0.40709889380429165,中复购潜力用户
407889,254,0,0.33664056297027867,低复购潜力用户
414564,3484,0,0.4199751816156112,中复购潜力用户
192388,4662,0,0.37644537080267404,低复购潜力用户
245038,3898,0,0.39875970152160967,低复购潜力用户
329445,2026,0,0.3939911685213515,低复购潜力用户
294180,3041,0,0.4063671807654456,中复购潜力用户
144706,4765,0,0.45345499587706123,中复购潜力用户
17439,4687,0,0.3619578534838289,低复购潜力用户
83758,402,0,0.502404898980914,中复购潜力用户
377097,804,0,0.5922956094852059,中复购潜力用户
64617,4595,0,0.37429918722170397,低复购潜力用户
43461,897,0,0.49288401742404875,中复购潜力用户
328263,1911,0,0.3655874909788318,低复购潜力用户
341518,794,0,0.40691389234657777,中复购潜力用户
313984,4044,0,0.4922734935371774,中复购潜力用户
17586,3828,0,0.4127017121947542,中复购潜力用户
27239,2789,0,0.39139250633585376,低复购潜力用户
137581,1454,0,0.4797698114217455,中复购潜力用户
37825,2136,0,0.3785806061712392,低复购潜力用户
219435,434,0,0.4156804387260075,中复购潜力用户
259416,2954,0,0.6051304388000266,中复购潜力用户
292895,3734,1,0.6400808840139368,中复购潜力用户
22919,3042,0,0.5637313664579993,中复购潜力用户
216320,1488,0,0.35041128365238644,低复购潜力用户
32952,1013,0,0.4196739851835931,中复购潜力用户
158378,4044,0,0.39158567952177514,低复购潜力用户
373516,2803,0,0.3964671538021309,低复购潜力用户
232887,3958,0,0.5774952788222323,中复购潜力用户
277651,2537,1,0.4257593654356137,中复购潜力用户
258058,320,0,0.3979415444569854,低复购潜力用户
343227,322,0,0.34007439039673476,低复购潜力用户
406023,2755,0,0.38834752564150876,低复购潜力用户
238879,2537,0,0.38353117137626513,低复购潜力用户
152133,4256,0,0.3901778255095221,低复购潜力用户
15625,154,0,0.4028512364889141,中复购潜力用户
139842,1618,0,0.4542738057987917,中复购潜力用户
210020,3693,0,0.4281801504018604,中复购潜力用户
17497,3965,0,0.3845614761564943,低复购潜力用户
304487,4818,0,0.5792107660556308,中复购潜力用户
56396,129,0,0.38805609412758957,低复购潜力用户
282309,574,0,0.4076163368706438,中复购潜力用户
390017,3862,0,0.3866926497088986,低复购潜力用户
133405,3941,0,0.371943885563208,低复购潜力用户
6767,500,0,0.40688817565655677,中复购潜力用户
307213,4107,0,0.6833121321647208,中复购潜力用户
97481,2036,0,0.40115499087667156,中复购潜力用户
258237,2699,0,0.463792972685394,中复购潜力用户
378106,4394,0,0.6158229326050145,中复购潜力用户
18572,3854,0,0.42230051346148945,中复购潜力用户
417277,798,0,0.36400147130843374,低复购潜力用户
157482,361,0,0.5097832987689673,中复购潜力用户
137379,946,0,0.5614480549791969,中复购潜力用户
368235,4607,0,0.39139250633585376,低复购潜力用户
246179,588,0,0.46432194934240156,中复购潜力用户
117056,3171,0,0.371943885563208,低复购潜力用户
72881,3941,0,0.45769318290581135,中复购潜力用户
15471,4919,0,0.40721014410444534,中复购潜力用户
398509,1944,0,0.4086676060299739,中复购潜力用户
19193,2811,0,0.34493303588784086,低复购潜力用户
414549,2634,0,0.5580096601497846,中复购潜力用户
222274,742,0,0.4156804387260075,中复购潜力用户
149290,2435,0,0.4257593654356137,中复购潜力用户
135182,2545,0,0.4318422658181476,中复购潜力用户
116306,4813,0,0.43210333060102146,中复购潜力用户
29147,4270,0,0.5142758355586982,中复购潜力用户
78249,2341,0,0.3902462480681697,低复购潜力用户
1098,4171,0,0.40689712723536786,中复购潜力用户
282112,4405,0,0.563285257193956,中复购潜力用户
415275,4474,0,0.42351750508781605,中复购潜力用户
167078,4043,0,0.445786776026016,中复购潜力用户
239834,4648,0,0.5400408769325288,中复购潜力用户
336397,1551,0,0.4863261808573234,中复购潜力用户
311372,1501,0,0.5730854707950546,中复购潜力用户
52033,687,0,0.4156804387260075,中复购潜力用户
265047,361,0,0.5853941006981253,中复购潜力用户
158579,598,0,0.5088237230074069,中复购潜力用户
211007,798,0,0.39139250633585376,低复购潜力用户
374429,1487,0,0.3885655137099108,低复购潜力用户
191794,4309,0,0.4692712919142409,中复购潜力用户
381676,2780,0,0.3745006035730401,低复购潜力用户
35184,4558,0,0.35023830075825996,低复购潜力用户
235653,1332,0,0.40115499087667156,中复购潜力用户
275914,4729,0,0.4490995056952365,中复购潜力用户
236258,198,0,0.39139250633585376,低复购潜力用户
284637,2537,0,0.4068618211145925,中复购潜力用户
73401,3828,0,0.39938729821811597,低复购潜力用户
374838,1556,0,0.44693623113661624,中复购潜力用户
120780,4371,0,0.4115885847967744,中复购潜力用户
77055,1916,0,0.37880026738179723,低复购潜力用户
327320,4677,0,0.4862611216149354,中复购潜力用户
204454,4336,0,0.3711206103282435,低复购潜力用户
7133,2173,0,0.5005363949715652,中复购潜力用户
259389,798,0,0.589937392548919,中复购潜力用户
7485,845,0,0.5304076107973998,中复购潜力用户
327102,2821,0,0.3924716057848726,低复购潜力用户
353060,4427,0,0.40115499087667156,中复购潜力用户
255789,4705,0,0.38834752564150876,低复购潜力用户
271214,4793,1,0.35010580201679803,低复购潜力用户
15695,4018,0,0.3862424768879139,低复购潜力用户
263711,2876,0,0.4518965966659802,中复购潜力用户
16572,1305,0,0.5679355432714083,中复购潜力用户
825,4841,0,0.4005617834619447,中复购潜力用户
92409,2102,0,0.39139250633585376,低复购潜力用户
54347,3124,0,0.6715450627452931,中复购潜力用户
167839,2932,0,0.3971596897388671,低复购潜力用户
175071,742,0,0.39139250633585376,低复购潜力用户
239597,2890,0,0.36400147130843374,低复购潜力用户
402365,1098,0,0.4184487370016094,中复购潜力用户
184727,4976,0,0.4270204228016954,中复购潜力用户
57200,3683,0,0.3901778255095221,低复购潜力用户
165909,1013,0,0.43265316253150893,中复购潜力用户
417248,4648,0,0.6130524521908983,中复购潜力用户
409991,120,0,0.44033870750707815,中复购潜力用户
161595,3578,0,0.3970401615484322,低复购潜力用户
184222,4090,0,0.36994812243851627,低复购潜力用户
130963,3665,0,0.348690440469087,低复购潜力用户
13918,1585,0,0.5088366097879606,中复购潜力用户
316716,1708,0,0.4800971820735605,中复购潜力用户
322685,1501,0,0.3985751623350366,低复购潜力用户
373475,46,0,0.3390153619865389,低复购潜力用户
320281,4760,0,0.4063671807654456,中复购潜力用户
147208,1892,0,0.39938729821811597,低复购潜力用户
259333,3844,0,0.42220984870932665,中复购潜力用户
328251,2313,0,0.4777062057022561,中复购潜力用户
308053,1784,0,0.39938729821811597,低复购潜力用户
417982,2583,0,0.39690407852730614,低复购潜力用户
226440,2102,0,0.4084728323097733,中复购潜力用户
285811,2669,0,0.5470708485939628,中复购潜力用户
387381,4660,0,0.4370228136671483,中复购潜力用户
206085,3065,0,0.4005617834619447,中复购潜力用户
412922,3828,1,0.7635722457931577,高复购潜力用户
309992,3828,0,0.5337007376659116,中复购潜力用户
148857,2981,0,0.3748777825270723,低复购潜力用户
76024,606,0,0.37061365391454926,低复购潜力用户
146462,3578,0,0.40115499087667156,中复购潜力用户
366394,1840,0,0.41161156130315313,中复购潜力用户
89304,3630,0,0.5448831956597631,中复购潜力用户
338438,4534,0,0.607295102000968,中复购潜力用户
323254,4982,0,0.5041253791416598,中复购潜力用户
334741,311,0,0.41375268008484417,中复购潜力用户
134151,168,0,0.5778918725468133,中复购潜力用户
311499,4336,0,0.4019585938350489,中复购潜力用户
160360,2821,0,0.42657145725611684,中复购潜力用户
341679,2145,0,0.3865603373223304,低复购潜力用户
419925,1840,0,0.517965303327258,中复购潜力用户
16768,4966,0,0.3495335989058465,低复购潜力用户
60086,3472,0,0.44068439482161303,中复购潜力用户
300383,547,0,0.3745755158303555,低复购潜力用户
271857,2102,0,0.5667158486081976,中复购潜力用户
301877,479,0,0.35023830075825996,低复购潜力用户
404029,1592,0,0.44065678641215666,中复购潜力用户
206482,2579,0,0.35199755452227743,低复购潜力用户
374328,3959,1,0.4035300043052495,中复购潜力用户
389069,2869,0,0.4370693182089389,中复购潜力用户
270832,4351,0,0.3993042212629178,低复购潜力用户
206738,1399,0,0.4488272324622747,中复购潜力用户
113875,4009,0,0.44407714906379847,中复购潜力用户
139500,4120,1,0.4328897346028226,中复购潜力用户
159464,4871,0,0.421874449084632,中复购潜力用户
353818,132,0,0.41312525903631475,中复购潜力用户
164026,1760,1,0.5509991241908105,中复购潜力用户
352771,1968,0,0.3866926497088986,低复购潜力用户
72939,2193,0,0.5067869369279661,中复购潜力用户
236817,3170,0,0.3894784578485716,低复购潜力用户
167162,1435,0,0.39742259076484404,低复购潜力用户
371296,3621,0,0.4257593654356137,中复购潜力用户
231242,3075,0,0.44989331247230974,中复购潜力用户
400617,2626,0,0.37906694733079666,低复购潜力用户
200176,1056,0,0.5899114764615133,中复购潜力用户
359987,4282,0,0.39554799096311627,低复购潜力用户
57345,2579,0,0.47471061940978254,中复购潜力用户
48145,4578,0,0.3979415444569854,低复购潜力用户
48554,189,0,0.40122100511715203,中复购潜力用户
166031,2482,1,0.607523559548109,中复购潜力用户
168418,3013,0,0.41161156130315313,中复购潜力用户
206780,4976,0,0.39139250633585376,低复购潜力用户
145835,4049,0,0.47163099280589316,中复购潜力用户
129010,4007,1,0.5081808581730001,中复购潜力用户
105938,148,0,0.45127824602903815,中复购潜力用户
314668,4044,0,0.8481626542341817,高复购潜力用户
213665,4882,0,0.41130705216258584,中复购潜力用户
20916,4765,0,0.4404111109923736,中复购潜力用户
321628,4536,0,0.4370693182089389,中复购潜力用户
26493,1647,1,0.5355641854321115,中复购潜力用户
269907,1916,0,0.4528109137211606,中复购潜力用户
78519,2255,0,0.4127822910770288,中复购潜力用户
368955,598,0,0.3994972291376978,低复购潜力用户
153577,3022,0,0.4641676801271279,中复购潜力用户
195371,4173,0,0.4156804387260075,中复购潜力用户
59684,1679,0,0.4370693182089389,中复购潜力用户
157667,4775,0,0.5910154261866619,中复购潜力用户
72222,4525,0,0.43297315751322585,中复购潜力用户
318280,141,1,0.6101974947128992,中复购潜力用户
25686,121,0,0.5146812518145878,中复购潜力用户
193823,1131,0,0.6047066407398537,中复购潜力用户
3884,3683,0,0.3478550482246632,低复购潜力用户
410583,179,0,0.37853218953239465,低复购潜力用户
104843,4871,0,0.4408837290209896,中复购潜力用户
125838,3288,0,0.4719374534077623,中复购潜力用户
107646,148,0,0.617474827150972,中复购潜力用户
92143,3460,0,0.5638204446058485,中复购潜力用户
130351,3955,0,0.4003679346161186,中复购潜力用户
93274,2511,0,0.35010580201679803,低复购潜力用户
39337,1487,0,0.40580188332073874,中复购潜力用户
197476,2277,0,0.4005617834619447,中复购潜力用户
286268,1200,0,0.47336472408888186,中复购潜力用户
60792,731,0,0.4212820669358484,中复购潜力用户
304823,2780,0,0.3842359102852309,低复购潜力用户
221530,4992,0,0.4168372702411633,中复购潜力用户
154971,2138,0,0.4431790041728364,中复购潜力用户
107703,742,0,0.5065540109350227,中复购潜力用户
403085,415,0,0.47734795617064035,中复购潜力用户
244167,278,0,0.3919317342796215,低复购潜力用户
150041,3057,0,0.5827443182818397,中复购潜力用户
317197,3826,0,0.3924716057848726,低复购潜力用户
208982,1661,0,0.40677629546869604,中复购潜力用户
56221,357,0,0.6205100439718086,中复购潜力用户
99656,4727,0,0.3478550482246632,低复购潜力用户
167788,361,0,0.5607841643257556,中复购潜力用户
284534,598,0,0.3623706422984342,低复购潜力用户
300144,588,0,0.4257593654356137,中复购潜力用户
172022,598,0,0.5399069635735725,中复购潜力用户
220347,3954,0,0.3993127293885123,低复购潜力用户
214315,2403,0,0.43737285892522365,中复购潜力用户
4923,3578,0,0.40115499087667156,中复购潜力用户
74610,2073,0,0.4462966710988516,中复购潜力用户
186758,1916,0,0.4370693182089389,中复购潜力用户
45031,3645,0,0.5922344430335084,中复购潜力用户
47790,4960,0,0.5783176721739406,中复购潜力用户
230619,2669,0,0.4372836511824804,中复购潜力用户
70067,817,0,0.4058713388235274,中复购潜力用户
281001,3286,0,0.5281936498693802,中复购潜力用户
348044,3268,0,0.4370693182089389,中复购潜力用户
399077,4710,0,0.39508005703439897,低复购潜力用户
387793,2569,0,0.4260848538631234,中复购潜力用户
96787,3150,0,0.3993042212629178,低复购潜力用户
358666,132,0,0.3990817806776046,低复购潜力用户
170213,3990,0,0.4201625904214011,中复购潜力用户
200606,121,0,0.4408837290209896,中复购潜力用户
238994,1092,0,0.4416618145336833,中复购潜力用户
382098,3090,0,0.366289659555462,低复购潜力用户
